id	symbol	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000002919	SNX11	"sorting nexin 11"	175.175415647726	0.360135874807811	0.270288982451136	1.33241048725661	0.182725337830842	0.999797350639373
ENSG00000003056	M6PR	"mannose-6-phosphate receptor, cation dependent"	3437.99307445218	-0.106538999593582	0.140537324949253	-0.758083303720579	0.448401114295551	0.999797350639373
ENSG00000003096	KLHL13	"kelch like family member 13"	204.788624637414	-0.150573846784297	0.216749571259037	-0.69469040196784	0.487249344311357	0.999797350639373
ENSG00000003137	CYP26B1	"cytochrome P450 family 26 subfamily B member 1"	417.503739861978	0.222576722856424	0.232572667587913	0.957020122634529	0.338557098446482	0.999797350639373
ENSG00000003147	ICA1	"islet cell autoantigen 1"	220.906001020887	0.0835627328278236	0.207202116469703	0.403290923140942	0.68673421836879	0.999797350639373
ENSG00000003249	DBNDD1	"dysbindin domain containing 1"	217.204190129515	0.00914953202619998	0.201773932330681	0.0453454612323514	0.963831951860295	0.999797350639373
ENSG00000003393	ALS2	"ALS2, alsin Rho guanine nucleotide exchange factor"	1527.7457207545	0.0116342899420566	0.129972248025053	0.0895136470965249	0.928673708307559	0.999797350639373
ENSG00000003400	CASP10	"caspase 10"	393.18220158762	0.11251047995815	0.205989901785407	0.546194153125813	0.584932484817752	0.999797350639373
ENSG00000003402	CFLAR	"CASP8 and FADD like apoptosis regulator"	1230.51736022215	-0.037348058295364	0.148918502521118	-0.250795285092715	0.801972387056485	0.999797350639373
ENSG00000003436	TFPI	"tissue factor pathway inhibitor"	3945.97158725955	-0.0172844371623119	0.179263398045507	-0.0964192208267979	0.923187627231279	0.999797350639373
ENSG00000003509	NDUFAF7	"NADH:ubiquinone oxidoreductase complex assembly factor 7"	196.088731450103	0.066565646063396	0.24257739057313	0.274409935345266	0.783769608656468	0.999797350639373
ENSG00000003756	RBM5	"RNA binding motif protein 5"	1388.97858402138	0.0589028150841562	0.138773490422239	0.424452933373195	0.671235523760789	0.999797350639373
ENSG00000003989	SLC7A2	"solute carrier family 7 member 2"	11136.4387259717	0.0786941628634544	0.148929258309221	0.528399615742812	0.597222004160989	0.999797350639373
ENSG00000004059	ARF5	"ADP ribosylation factor 5"	1420.67856707191	-0.190593103560439	0.14649203890814	-1.30104751753748	0.193242190368821	0.999797350639373
ENSG00000004142	POLDIP2	"DNA polymerase delta interacting protein 2"	2308.52928567445	-0.028968316930634	0.125255195239418	-0.231274374490118	0.81710165326008	0.999797350639373
ENSG00000004399	PLXND1	"plexin D1"	3213.07090233683	-0.0612501550668897	0.183892553341782	-0.3330757768807	0.739077083677046	0.999797350639373
ENSG00000004455	AK2	"adenylate kinase 2"	2205.52513805914	-0.236118427023819	0.137990264684667	-1.71112380691053	0.0870582602153807	0.999797350639373
ENSG00000004478	FKBP4	"FK506 binding protein 4"	3985.14674014658	0.0223087049432662	0.156837648487285	0.142240751238213	0.886889844181272	0.999797350639373
ENSG00000004487	KDM1A	"lysine demethylase 1A"	4339.39639633783	-0.0402517731464588	0.133137754180583	-0.302331772037126	0.762399160301272	0.999797350639373
ENSG00000004534	RBM6	"RNA binding motif protein 6"	1442.70184192865	-0.12299217277286	0.168166058358896	-0.731373345924383	0.464551141208339	0.999797350639373
ENSG00000004700	RECQL	"RecQ like helicase"	1379.6273113047	-0.0188045512228753	0.136479646088243	-0.137782825218619	0.890412058377849	0.999797350639373
ENSG00000004766	VPS50	"VPS50, EARP/GARPII complex subunit"	602.37454906411	-0.0366052753705244	0.151256795599347	-0.242007476262325	0.808774370180773	0.999797350639373
ENSG00000004779	NDUFAB1	"NADH:ubiquinone oxidoreductase subunit AB1"	1098.21934065699	0.0507754938293163	0.167902576725053	0.302410450272381	0.762339189303999	0.999797350639373
ENSG00000004864	SLC25A13	"solute carrier family 25 member 13"	3177.17881438356	-0.021009555444457	0.124635055016681	-0.168568589644743	0.86613598878107	0.999797350639373
ENSG00000004866	ST7	"suppression of tumorigenicity 7"	710.89031931084	-0.103513816505119	0.173378536380444	-0.597039395222364	0.550481078819021	0.999797350639373
ENSG00000004897	CDC27	"cell division cycle 27"	3062.33880417909	-0.0881995602763312	0.181993526178256	-0.484630207065403	0.627938682271599	0.999797350639373
ENSG00000004961	HCCS	"holocytochrome c synthase"	288.492877051587	-0.0374146886329811	0.19017691900387	-0.196736222402571	0.84403396263407	0.999797350639373
ENSG00000004975	DVL2	"dishevelled segment polarity protein 2"	1201.6222706931	0.198145369743006	0.168005930068571	1.17939509434062	0.238240887632959	0.999797350639373
ENSG00000005007	UPF1	"UPF1, RNA helicase and ATPase"	3559.04516919442	0.0794425392982762	0.194024898759021	0.409445075381506	0.682213066183825	0.999797350639373
ENSG00000005020	SKAP2	"src kinase associated phosphoprotein 2"	434.112347129916	-0.0867410019277173	0.200613230344988	-0.432379269196511	0.665465782739646	0.999797350639373
ENSG00000005022	SLC25A5	"solute carrier family 25 member 5"	5099.87384423083	0.203717049782465	0.147710182181538	1.37916727725712	0.167843184653704	0.999797350639373
ENSG00000005075	POLR2J	"RNA polymerase II subunit J"	833.434898636868	-0.115942822059402	0.273316890736005	-0.424206574819374	0.671415166264552	0.999797350639373
ENSG00000005100	DHX33	"DEAH-box helicase 33"	838.679848890454	-0.0158158196062699	0.159467607255956	-0.0991788857838977	0.920996238896794	0.999797350639373
ENSG00000005108	THSD7A	"thrombospondin type 1 domain containing 7A"	334.280034471869	-0.156339001911397	0.178455877969093	-0.876065297991886	0.380994536594998	0.999797350639373
ENSG00000005156	LIG3	"DNA ligase 3"	3103.59649867493	-0.0490139639702027	0.16645164470115	-0.2944636807777	0.768403612308512	0.999797350639373
ENSG00000005175	RPAP3	"RNA polymerase II associated protein 3"	1335.19228392951	-0.117006800083574	0.185957948302953	-0.629211072456837	0.529210880904876	0.999797350639373
ENSG00000005189	REXO5	"RNA exonuclease 5"	179.451570667921	-0.0127797359458175	0.212505013349615	-0.0601385150607818	0.95204531487745	0.999797350639373
ENSG00000005194	CIAPIN1	"cytokine induced apoptosis inhibitor 1"	958.703826928664	0.232237666224628	0.148556493068604	1.56329529209726	0.117983155146913	0.999797350639373
ENSG00000005206	SPPL2B	"signal peptide peptidase like 2B"	444.347855189745	0.212137153755888	0.243936744234821	0.869640014346009	0.384497163163053	0.999797350639373
ENSG00000005339	CREBBP	"CREB binding protein"	1323.15252328566	0.00716024929450178	0.177945357465126	0.0402384720596324	0.967903006186014	0.999797350639373
ENSG00000005421	PON1	"paraoxonase 1"	445.40239485228	0.263964829715771	0.217732239190937	1.21233690838172	0.225383441109072	0.999797350639373
ENSG00000005436	GCFC2	"GC-rich sequence DNA-binding factor 2"	299.554050002729	0.0587152565282615	0.179758566718284	0.326633982458703	0.743944737811927	0.999797350639373
ENSG00000005471	ABCB4	"ATP binding cassette subfamily B member 4"	382.315945578469	0.0380209040146002	0.170253127658753	0.223319856365913	0.823286574319538	0.999797350639373
ENSG00000005483	KMT2E	"lysine methyltransferase 2E"	1515.35207633016	-0.114798058859055	0.156477219481836	-0.73364071293701	0.463167740808858	0.999797350639373
ENSG00000005486	RHBDD2	"rhomboid domain containing 2"	473.950593284921	-0.0175720807414447	0.164039202364062	-0.10712122765902	0.914692806826556	0.999797350639373
ENSG00000005700	IBTK	"inhibitor of Bruton tyrosine kinase"	3982.59251971005	0.0640624522157379	0.126086618675765	0.508082878964946	0.611395221641084	0.999797350639373
ENSG00000005801	ZNF195	"zinc finger protein 195"	486.037432575779	-0.155773846590287	0.170363548281319	-0.914361365220333	0.360526995636454	0.999797350639373
ENSG00000005810	MYCBP2	"MYC binding protein 2, E3 ubiquitin protein ligase"	1634.01863040196	0.0760442647497684	0.157167055556831	0.483843541385626	0.62849691129103	0.999797350639373
ENSG00000005812	FBXL3	"F-box and leucine rich repeat protein 3"	989.063690170005	0.00308748680076953	0.16662676577547	0.0185293568317225	0.985216558217786	0.999797350639373
ENSG00000005844	ITGAL	"integrin subunit alpha L"	260.608653737649	0.113108959325732	0.246824772087429	0.458256107639258	0.646768454137674	0.999797350639373
ENSG00000005884	ITGA3	"integrin subunit alpha 3"	98.6081742842761	-0.358241649247821	0.32841256511169	-1.09082808426038	0.275348536293698	0.999797350639373
ENSG00000005889	ZFX	"zinc finger protein, X-linked"	1923.64754672932	-0.0794949803595387	0.131615277941858	-0.603995080226598	0.545846913069696	0.999797350639373
ENSG00000005893	LAMP2	"lysosomal associated membrane protein 2"	3424.83752096584	0.0993465792468284	0.148286693496001	0.669962873300613	0.502881457800825	0.999797350639373
ENSG00000006007	GDE1	"glycerophosphodiester phosphodiesterase 1"	617.595796327339	-0.00852757823431603	0.147803104158077	-0.057695528675742	0.953991155365032	0.999797350639373
ENSG00000006015	REX1BD	"required for excision 1-B domain containing"	525.127720448774	0.0860511379944717	0.185945037351384	0.462777276662991	0.643524020638554	0.999797350639373
ENSG00000006016	CRLF1	"cytokine receptor like factor 1"	1780.65070675841	0.0237502294894958	0.1732112186496	0.137117154850932	0.89093819293072	0.999797350639373
ENSG00000006042	TMEM98	"transmembrane protein 98"	554.395255017914	-0.00576648090624273	0.153732144168995	-0.0375099231030287	0.97007842822398	0.999797350639373
ENSG00000006118	TMEM132A	"transmembrane protein 132A"	3143.29341328383	0.22252968991098	0.229889206982967	0.96798667858934	0.333051022752095	0.999797350639373
ENSG00000006125	AP2B1	"adaptor related protein complex 2 beta 1 subunit"	5146.7179526021	-0.059004365959396	0.168457340209273	-0.350262956105654	0.726141363251356	0.999797350639373
ENSG00000006194	ZNF263	"zinc finger protein 263"	637.599530608777	0.0224923561858995	0.164836428899834	0.136452581119477	0.891463508627483	0.999797350639373
ENSG00000006210	CX3CL1	"C-X3-C motif chemokine ligand 1"	839.967939900524	0.118145658756181	0.165874988162815	0.712257224942288	0.476305506792916	0.999797350639373
ENSG00000006282	SPATA20	"spermatogenesis associated 20"	999.584720850716	0.116660857588498	0.1704232121102	0.684536197528437	0.493636640153389	0.999797350639373
ENSG00000006327	TNFRSF12A	"TNF receptor superfamily member 12A"	903.026578645764	0.0218959662354387	0.142972410634814	0.153148192285617	0.878281412155296	0.999797350639373
ENSG00000006432	MAP3K9	"mitogen-activated protein kinase kinase kinase 9"	478.181036137258	0.324311457548537	0.213440004331911	1.51945020130441	0.128649213892081	0.999797350639373
ENSG00000006451	RALA	"RAS like proto-oncogene A"	689.499452203791	-0.0935464789037053	0.15795420690878	-0.592237970323443	0.553691246499595	0.999797350639373
ENSG00000006453	BAIAP2L1	"BAI1 associated protein 2 like 1"	1573.39650916564	-0.026386577117528	0.14012615428112	-0.188305868043673	0.850636885609056	0.999797350639373
ENSG00000006459	KDM7A	"lysine demethylase 7A"	822.717193108063	0.0692020533083398	0.168306403910045	0.411167083965066	0.680950022543436	0.999797350639373
ENSG00000006468	ETV1	"ETS variant 1"	461.748763895822	-0.0128738118265142	0.175431687600019	-0.0733836173078735	0.941500853937589	0.999797350639373
ENSG00000006530	AGK	"acylglycerol kinase"	955.232746724087	-0.0832167110235955	0.173646341454127	-0.479231006692872	0.631774298178049	0.999797350639373
ENSG00000006534	ALDH3B1	"aldehyde dehydrogenase 3 family member B1"	139.69305217346	0.299587046348152	0.25701456143106	1.16564230711306	0.243759095027957	0.999797350639373
ENSG00000006576	PHTF2	"putative homeodomain transcription factor 2"	533.427224078276	-0.0953028424115497	0.171520665654476	-0.555634751345559	0.578460569838617	0.999797350639373
ENSG00000006607	FARP2	"FERM, ARH/RhoGEF and pleckstrin domain protein 2"	697.554257024951	0.101913405186809	0.177990932113884	0.572576389012905	0.566931550175381	0.999797350639373
ENSG00000006611	USH1C	"USH1 protein network component harmonin"	541.307698787083	-0.0533120564014931	0.202154395455085	-0.263719501529899	0.79199606730728	0.999797350639373
ENSG00000006625	GGCT	"gamma-glutamylcyclotransferase"	785.430023865426	-0.137561412790597	0.159407205828481	-0.862956050673205	0.388161631346851	0.999797350639373
ENSG00000006634	DBF4	"DBF4 zinc finger"	1289.72368823295	-0.230058817323968	0.224554821833558	-1.02451069830284	0.305594120325993	0.999797350639373
ENSG00000006652	IFRD1	"interferon related developmental regulator 1"	1904.35382720001	0.0105745970051925	0.172247151765699	0.0613919992103948	0.951047024047628	0.999797350639373
ENSG00000006695	COX10	"COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor"	375.67261667889	-0.115958154375104	0.166034597188713	-0.698397540864974	0.484928613843764	0.999797350639373
ENSG00000006704	GTF2IRD1	"GTF2I repeat domain containing 1"	331.127982200338	-0.0438855097420756	0.190421180762091	-0.23046548480815	0.817730080782883	0.999797350639373
ENSG00000006712	PAF1	"PAF1 homolog, Paf1/RNA polymerase II complex component"	1498.99800180689	-0.131040247322571	0.191271768060055	-0.685099785774067	0.493280955432345	0.999797350639373
ENSG00000006715	VPS41	"VPS41, HOPS complex subunit"	1387.90810352972	-0.039290023570974	0.157777367506074	-0.24902192368916	0.803343822846372	0.999797350639373
ENSG00000006744	ELAC2	"elaC ribonuclease Z 2"	1996.11649645916	0.0678260113216711	0.150376363634261	0.451041704177889	0.651959491849292	0.999797350639373
ENSG00000006756	ARSD	"arylsulfatase D"	151.252744624207	0.0498218541743667	0.241491982863337	0.206308522476133	0.836549921760235	0.999797350639373
ENSG00000006831	ADIPOR2	"adiponectin receptor 2"	2580.04505444002	0.0426724242662193	0.130769280573867	0.326318414225083	0.744183457549948	0.999797350639373
ENSG00000007047	MARK4	"microtubule affinity regulating kinase 4"	423.900121804014	-0.0922260934519409	0.199580874548988	-0.462098854213125	0.644010431823815	0.999797350639373
ENSG00000007062	PROM1	"prominin 1"	1772.42399593126	-0.215395487326715	0.138282681241548	-1.55764615925019	0.119317150104676	0.999797350639373
ENSG00000007080	CCDC124	"coiled-coil domain containing 124"	424.732409094889	0.0589636115651652	0.16496580411182	0.357429298045293	0.720770446724784	0.999797350639373
ENSG00000007168	PAFAH1B1	"platelet activating factor acetylhydrolase 1b regulatory subunit 1"	2251.07442558994	0.0432375780004706	0.125825373668597	0.343631628024019	0.731123335876209	0.999797350639373
ENSG00000007202	KIAA0100	"KIAA0100"	5817.9099665346	0.153309906610448	0.177991345914148	0.861333486878599	0.389054397414775	0.999797350639373
ENSG00000007255	TRAPPC6A	"trafficking protein particle complex 6A"	290.672854518379	0.0467411048579655	0.199774159013482	0.233969724056309	0.81500848306343	0.999797350639373
ENSG00000007341	ST7L	"suppression of tumorigenicity 7 like"	326.338175688715	-0.247341450901568	0.218034404954678	-1.1344147771219	0.256620603422949	0.999797350639373
ENSG00000007376	RPUSD1	"RNA pseudouridylate synthase domain containing 1"	556.107075455263	0.0325703348051323	0.196062546167157	0.166122165818268	0.868060810717275	0.999797350639373
ENSG00000007384	RHBDF1	"rhomboid 5 homolog 1"	356.598062278865	0.0261639484457527	0.204990268832149	0.127635075532178	0.898437771876964	0.999797350639373
ENSG00000007392	LUC7L	"LUC7 like"	676.422443223373	0.0802678861653174	0.176794525305979	0.454017939901687	0.64981591457691	0.999797350639373
ENSG00000007520	TSR3	"TSR3, acp transferase ribosome maturation factor"	494.0055436336	-0.0742313819060817	0.212014764131247	-0.350123644503026	0.726245906844381	0.999797350639373
ENSG00000007541	PIGQ	"phosphatidylinositol glycan anchor biosynthesis class Q"	217.94755643728	0.365687784898122	0.310301441504406	1.17849205960885	0.238600496045715	0.999797350639373
ENSG00000007545	CRAMP1	"cramped chromatin regulator homolog 1"	262.920903283191	0.101317186975848	0.253125863503709	0.400264064578145	0.68896203285457	0.999797350639373
ENSG00000007866	TEAD3	"TEA domain transcription factor 3"	431.766409459165	0.188324912021024	0.193368352811715	0.973917961665621	0.330097274613235	0.999797350639373
ENSG00000007923	DNAJC11	"DnaJ heat shock protein family (Hsp40) member C11"	1704.89630725372	-0.105743582001442	0.173945142420045	-0.607913394592478	0.543244915291436	0.999797350639373
ENSG00000007968	E2F2	"E2F transcription factor 2"	453.256191498636	0.0398852989355803	0.204231856998841	0.19529420885502	0.845162630452442	0.999797350639373
ENSG00000008018	PSMB1	"proteasome subunit beta 1"	4344.43260248012	0.0475169136604126	0.161878051411887	0.2935352461064	0.769113062854263	0.999797350639373
ENSG00000008083	JARID2	"jumonji and AT-rich interaction domain containing 2"	640.03337916438	-0.0543442278921307	0.172144665234174	-0.315689294339761	0.752238353356877	0.999797350639373
ENSG00000008130	NADK	"NAD kinase"	1298.32853999225	0.0752849242742446	0.1699480057636	0.442987982918535	0.657774426817656	0.999797350639373
ENSG00000008282	SYPL1	"synaptophysin like 1"	621.399544729193	-0.0900550243502686	0.295404011595905	-0.304853762356682	0.76047753272725	0.999797350639373
ENSG00000008294	SPAG9	"sperm associated antigen 9"	3513.34834902789	0.0274851502387991	0.129524323274221	0.212200685894411	0.831950471658347	0.999797350639373
ENSG00000008311	AASS	"aminoadipate-semialdehyde synthase"	464.012878146964	-0.0984139020954228	0.162599376855679	-0.605253869962697	0.545010327141225	0.999797350639373
ENSG00000008323	PLEKHG6	"pleckstrin homology and RhoGEF domain containing G6"	379.050693613597	0.194116485212923	0.212837547871656	0.912040601642234	0.361747344598168	0.999797350639373
ENSG00000008324	SS18L2	"SS18 like 2"	426.958739536469	0.0986836676515394	0.213139720842367	0.462999891627536	0.643364444783761	0.999797350639373
ENSG00000008394	MGST1	"microsomal glutathione S-transferase 1"	3087.54046762118	-0.221081954029999	0.298929205749864	-0.739579638849322	0.459555100134389	0.999797350639373
ENSG00000008405	CRY1	"cryptochrome circadian regulator 1"	1057.02711531913	0.137339767212012	0.131489710056725	1.04449060806935	0.296258462241481	0.999797350639373
ENSG00000008513	ST3GAL1	"ST3 beta-galactoside alpha-2,3-sialyltransferase 1"	382.735515442391	0.202061849950056	0.223679884243009	0.903352800963245	0.36633868158237	0.999797350639373
ENSG00000008517	IL32	"interleukin 32"	912.503579602923	-0.117337719886875	0.153654685186746	-0.763645571524662	0.445078484216342	0.999797350639373
ENSG00000008710	PKD1	"polycystin 1, transient receptor potential channel interacting"	990.815944168202	0.369479706957725	0.307373340417372	1.2020551504435	0.229342161288784	0.999797350639373
ENSG00000008838	MED24	"mediator complex subunit 24"	1184.95697198149	0.12628138028921	0.219859299031694	0.574373614604337	0.565715003919928	0.999797350639373
ENSG00000008853	RHOBTB2	"Rho related BTB domain containing 2"	401.102280738973	0.046872998314874	0.204788847438375	0.228884526189733	0.818958667659611	0.999797350639373
ENSG00000008869	HEATR5B	"HEAT repeat containing 5B"	686.351355434053	0.0857134581788547	0.153044168009684	0.560057003762672	0.575440556532272	0.999797350639373
ENSG00000008952	SEC62	"SEC62 homolog, preprotein translocation factor"	1776.20338629468	-0.075855924559322	0.154151846119139	-0.492085735390385	0.62265873588351	0.999797350639373
ENSG00000008988	RPS20	"ribosomal protein S20"	9293.76322031244	-0.268183405450825	0.302069346152237	-0.887820657299221	0.374637229289644	0.999797350639373
ENSG00000009307	CSDE1	"cold shock domain containing E1"	19414.6210107837	-0.0468979580501832	0.119335938319448	-0.392991069669584	0.69432607722718	0.999797350639373
ENSG00000009335	UBE3C	"ubiquitin protein ligase E3C"	3013.40989895034	0.176823527273854	0.146287733281629	1.20873789829963	0.226763556795695	0.999797350639373
ENSG00000009413	REV3L	"REV3 like, DNA directed polymerase zeta catalytic subunit"	1341.9983198184	-0.0808989165918295	0.169756330345994	-0.476559056307019	0.633676144712745	0.999797350639373
ENSG00000009780	FAM76A	"family with sequence similarity 76 member A"	152.970196385435	0.0723272563635321	0.216160623429669	0.334599591803384	0.737927152873511	0.999797350639373
ENSG00000009830	POMT2	"protein O-mannosyltransferase 2"	310.86703140154	0.179546976870771	0.18935593490373	0.948198306866137	0.343028508949102	0.999797350639373
ENSG00000009844	VTA1	"vesicle trafficking 1"	2198.515630615	-0.113171785169974	0.199183523659538	-0.568178447146144	0.569913804734829	0.999797350639373
ENSG00000009954	BAZ1B	"bromodomain adjacent to zinc finger domain 1B"	3949.69419335742	-0.094188442019055	0.151815583906639	-0.62041352801421	0.534985568264717	0.999797350639373
ENSG00000010017	RANBP9	"RAN binding protein 9"	794.612708864582	-0.111041003941704	0.209799550296965	-0.52927188730638	0.596616854500585	0.999797350639373
ENSG00000010072	SPRTN	"SprT-like N-terminal domain"	525.811780506036	0.0341161873361332	0.170897399288215	0.199629646081372	0.841770240230808	0.999797350639373
ENSG00000010165	METTL13	"methyltransferase like 13"	565.938055748536	0.314015293341121	0.233780416834534	1.34320614871423	0.179205231238652	0.999797350639373
ENSG00000010244	ZNF207	"zinc finger protein 207"	3172.15429316678	-0.0401585809132153	0.160256141966555	-0.250589964418314	0.802131141443476	0.999797350639373
ENSG00000010256	UQCRC1	"ubiquinol-cytochrome c reductase core protein 1"	4463.72259541053	0.0728862559639296	0.146709477924083	0.496806729839538	0.619325348987349	0.999797350639373
ENSG00000010270	STARD3NL	"STARD3 N-terminal like"	621.992340679122	-0.045069726578652	0.196132662852954	-0.229792049539663	0.818253362975524	0.999797350639373
ENSG00000010278	CD9	"CD9 molecule"	191.593549875082	0.316695104362613	0.212996012156599	1.48685931326156	0.137051972118908	0.999797350639373
ENSG00000010292	NCAPD2	"non-SMC condensin I complex subunit D2"	6116.72840320046	0.249367108036079	0.194518505640164	1.28197112771048	0.199852774668194	0.999797350639373
ENSG00000010295	IFFO1	"intermediate filament family orphan 1"	346.877825608767	0.147465572718244	0.179678411240449	0.820719482658954	0.411806070740474	0.999797350639373
ENSG00000010322	NISCH	"nischarin"	380.083613815205	-0.0380497414232974	0.212436888043705	-0.179110802147833	0.857850700278089	0.999797350639373
ENSG00000010404	IDS	"iduronate 2-sulfatase"	114.667006990489	0.040035614093531	0.346677026837966	0.115483897097812	0.908061583331992	0.999797350639373
ENSG00000010539	ZNF200	"zinc finger protein 200"	185.049926774055	0.0687747317852784	0.204245687965661	0.336725501871263	0.73632383719267	0.999797350639373
ENSG00000010803	SCMH1	"Scm polycomb group protein homolog 1"	645.748575836182	0.025910435984978	0.141756223431345	0.182781646955535	0.854969349614578	0.999797350639373
ENSG00000010810	FYN	"FYN proto-oncogene, Src family tyrosine kinase"	902.729620450442	-0.142168882456999	0.152709176654311	-0.93097799079114	0.351864949197672	0.999797350639373
ENSG00000010818	HIVEP2	"human immunodeficiency virus type I enhancer binding protein 2"	713.272807199836	0.0434191279543631	0.18597990948062	0.233461388789887	0.815403148480152	0.999797350639373
ENSG00000011007	ELOA	"elongin A"	781.670484255683	-0.106664395274534	0.161527346292037	-0.660348837042659	0.509029996754156	0.999797350639373
ENSG00000011009	LYPLA2	"lysophospholipase II"	1741.73580513485	0.190252890920191	0.165412242018803	1.1501741866153	0.250072135776504	0.999797350639373
ENSG00000011021	CLCN6	"chloride voltage-gated channel 6"	723.610002352957	0.086768985072639	0.18335128809206	0.473239026436904	0.636042657613657	0.999797350639373
ENSG00000011105	TSPAN9	"tetraspanin 9"	1480.52110063204	0.345259640106451	0.281386358558834	1.22699494700011	0.219824490112025	0.999797350639373
ENSG00000011114	BTBD7	"BTB domain containing 7"	899.662532370486	0.0619122755655762	0.14670208855513	0.422027226574282	0.673005144600609	0.999797350639373
ENSG00000011132	APBA3	"amyloid beta precursor protein binding family A member 3"	283.501698043164	0.0966895436765313	0.204205126593865	0.473492244241414	0.635862032960488	0.999797350639373
ENSG00000011198	ABHD5	"abhydrolase domain containing 5"	334.429189421652	0.0840588651967482	0.170103629240698	0.494162679373549	0.621191294477983	0.999797350639373
ENSG00000011243	AKAP8L	"A-kinase anchoring protein 8 like"	934.197427402567	0.0467665540462448	0.168626737461775	0.277337714944796	0.781520802555585	0.999797350639373
ENSG00000011258	MBTD1	"mbt domain containing 1"	420.596832397608	0.177919054331609	0.194853685296011	0.913090527701976	0.361194931735602	0.999797350639373
ENSG00000011260	UTP18	"UTP18, small subunit processome component"	962.69223492641	0.0444931831257701	0.147816852676017	0.301002100371395	0.763412892892931	0.999797350639373
ENSG00000011275	RNF216	"ring finger protein 216"	1756.99036086524	0.00919038340927324	0.156394275882989	0.0587641929820329	0.953139929012505	0.999797350639373
ENSG00000011295	TTC19	"tetratricopeptide repeat domain 19"	770.894725031026	0.0207387161108466	0.154624671998347	0.134122943271746	0.893305357448896	0.999797350639373
ENSG00000011304	PTBP1	"polypyrimidine tract binding protein 1"	8219.78752279233	0.0327093159834025	0.144671292907542	0.22609403238213	0.82112828589947	0.999797350639373
