baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000023318	1333.91222093503	-0.162310242170844	0.216435290946398	-0.749925030530449	0.453299858250209	0.952129642845705
ENSG00000023572	270.772604289825	-0.524248882448087	0.334057715534551	-1.56933624960345	0.116569610000459	0.952129642845705
ENSG00000023697	1382.05142579562	-0.359171150608947	0.185049695127075	-1.94094429802925	0.0522650340925946	0.952129642845705
ENSG00000023734	4288.92479648987	-0.29407377061716	0.153389837673466	-1.91716592883538	0.0552168550349157	0.952129642845705
ENSG00000023902	553.311909438771	0.126365309860839	0.174183264789784	0.725473311189483	0.468161712209468	0.952129642845705
ENSG00000023909	3180.84601396907	-0.192370142112411	0.191775812267483	-1.00309908657354	0.315813055380629	0.952129642845705
ENSG00000024526	1374.02594059334	-0.286011970444735	0.204195143812849	-1.40067959063157	0.161309908497535	0.952129642845705
ENSG00000025156	571.703954915765	-0.123313291880085	0.166256989868311	-0.741702902102097	0.458267361102466	0.952129642845705
ENSG00000025770	2049.53566568122	0.279000853551034	0.265794755649515	1.0496853215529	0.293862814563817	0.952129642845705
ENSG00000026297	152.837989266927	0.181916937912403	0.21927833484377	0.829616560350179	0.40675561069854	0.952129642845705
ENSG00000027697	794.449454440262	-0.236835707699768	0.219939111191393	-1.07682397376641	0.281558912888129	0.952129642845705
ENSG00000027847	630.046528240901	0.174465420895602	0.160627164214754	1.08615140999654	0.277412010522164	0.952129642845705
ENSG00000028203	1261.61927071088	-0.179939592062423	0.180465546670631	-0.997085567755667	0.31872297770229	0.952129642845705
ENSG00000028839	420.913033054651	-0.250106776785558	0.248181147267362	-1.00775896775158	0.313570188640311	0.952129642845705
ENSG00000029153	451.819136909095	-0.264760755691065	0.169864991595187	-1.55865404168758	0.119078284838707	0.952129642845705
ENSG00000030582	2657.23597438485	0.328309049763945	0.18496400309358	1.77498888579873	0.075899722343753	0.952129642845705
ENSG00000031003	376.228809833001	-0.179374800497814	0.176423431051072	-1.01672889722844	0.309282414909206	0.952129642845705
ENSG00000031698	1639.3435034716	0.189186328869361	0.159220816978467	1.18820096806152	0.234754242402289	0.952129642845705
ENSG00000031823	1393.93047817886	0.286969953091056	0.195036392781482	1.47136618452832	0.141192113274599	0.952129642845705
ENSG00000032444	1098.35759836891	0.338404449919031	0.258777363447418	1.30770499169952	0.190973389606139	0.952129642845705
ENSG00000033100	1110.6191332145	0.325854005429869	0.216153639199727	1.50751107701119	0.131679706711858	0.952129642845705
ENSG00000033178	2174.05180349623	-0.158285066909713	0.127720449213205	-1.2393087237384	0.215231189249122	0.952129642845705
ENSG00000033327	360.062780432882	0.232835558642386	0.222196000381305	1.04788366236486	0.29469221037388	0.952129642845705
ENSG00000033627	1287.82662996499	0.225005704377129	0.147358209027297	1.52693023254272	0.126778360895723	0.952129642845705
ENSG00000034053	296.547756600292	0.242958705832367	0.195028568394129	1.24575957170222	0.212852675956101	0.952129642845705
ENSG00000034152	191.823329212329	0.215917486488938	0.207807998746515	1.03902394417606	0.29879360051463	0.952129642845705
ENSG00000034677	727.758803722214	-0.136375318348094	0.146561764007522	-0.930497249890465	0.35211368737437	0.952129642845705
ENSG00000034713	612.936272569462	-0.394496394131611	0.177119753021498	-2.22728627045753	0.0259281475280414	0.952129642845705
ENSG00000035403	2613.62977716744	0.13032977096374	0.136587365048522	0.954186142454987	0.339989427878352	0.952129642845705
ENSG00000035499	1215.34791196676	-0.218639984587329	0.14096859912743	-1.55098359450736	0.120905615523597	0.952129642845705
ENSG00000035687	1665.94895603305	-0.209776626343329	0.130523660327284	-1.60719233445737	0.108012183077434	0.952129642845705
ENSG00000036257	2057.94085282021	-0.161666850079543	0.148017708126073	-1.09221289889075	0.274739534179274	0.952129642845705
ENSG00000036549	2060.02988703659	-0.16671173238827	0.156596914442146	-1.0645914255856	0.287060861673253	0.952129642845705
ENSG00000037241	612.422750981698	-0.32262969466841	0.241656527908852	-1.33507543727558	0.181851657709343	0.952129642845705
ENSG00000037749	1527.29301879875	-0.125735294187209	0.156649443476759	-0.802653947544115	0.422174777783842	0.952129642845705
ENSG00000037757	611.021088636362	0.498226077930823	0.233384735532607	2.13478433708966	0.0327786302684784	0.952129642845705
ENSG00000037897	469.430413546351	-0.233800725204029	0.187416726632813	-1.24749124266849	0.21221742929798	0.952129642845705
ENSG00000038002	342.218565951327	-0.193263059404633	0.208868397828985	-0.925286263568079	0.354817022074698	0.952129642845705
ENSG00000038210	2452.18800849694	-0.123803087128146	0.126890249614267	-0.975670609085369	0.329227721491383	0.952129642845705
ENSG00000038219	1905.30156344087	0.19997291569186	0.17152581148161	1.16584736702033	0.24367616225606	0.952129642845705
ENSG00000038274	857.23447057366	-0.216303632767786	0.165016531756265	-1.31079977542659	0.189925418457138	0.952129642845705
ENSG00000038358	2827.78589184288	0.259102249601347	0.178641011040914	1.45040742935565	0.146944936564811	0.952129642845705
ENSG00000038382	1985.38887069606	0.163626611103737	0.187325768323936	0.873486934380446	0.382397724740167	0.952129642845705
ENSG00000038532	433.051763867522	0.297722828334245	0.186539769718246	1.59602871164649	0.110482383203115	0.952129642845705
ENSG00000039123	2005.81730529175	-0.127719098786889	0.127543334799461	-1.00137807269744	0.316644060887507	0.952129642845705
ENSG00000039523	673.590363692487	0.300048383358937	0.213855780527539	1.40304079047467	0.160604675633713	0.952129642845705
ENSG00000039650	461.827485183662	0.329602175937196	0.211950424478261	1.555090898018	0.119924422396553	0.952129642845705
ENSG00000040275	1040.6889568266	-0.113702162717155	0.136168447814952	-0.835011080332442	0.403711469736074	0.952129642845705
ENSG00000040487	490.861944120423	0.224544699131457	0.165593877998156	1.35599638009539	0.175100319810575	0.952129642845705
ENSG00000040633	993.049730075084	0.124012783295929	0.142521885314591	0.870131510133995	0.384228539495401	0.952129642845705
ENSG00000041357	5131.66917202201	-0.232536303916433	0.172561507296323	-1.34755605441671	0.177801212995734	0.952129642845705
ENSG00000042429	590.899813110895	-0.12394651669467	0.166689227374845	-0.74357844623002	0.457131546829257	0.952129642845705
ENSG00000042445	670.348656049154	0.118687292967846	0.161177063684517	0.736378305043213	0.461500503825392	0.952129642845705
ENSG00000043143	918.056331819336	0.196230224905259	0.21051296974876	0.93215266089996	0.351257636208965	0.952129642845705
ENSG00000043514	410.828242222176	-0.242415421129244	0.162592963865433	-1.49093426533435	0.135978754077799	0.952129642845705
ENSG00000044090	793.762275865275	0.343481934104516	0.237430596456291	1.44666247413378	0.147991479402216	0.952129642845705
ENSG00000044446	689.945199211645	0.141865473439831	0.154293441497441	0.919452389310942	0.357858997655044	0.952129642845705
ENSG00000047230	731.837885405176	-0.125867910529284	0.141971370388906	-0.886572484188121	0.375309113490886	0.952129642845705
ENSG00000047578	352.188662886721	0.276876639695713	0.186827196213739	1.48199322853913	0.138342096732266	0.952129642845705
ENSG00000047621	814.059076252261	-0.122815257600837	0.166340978415945	-0.738334346535648	0.460311299816393	0.952129642845705
ENSG00000047634	178.472642541798	-0.252734008584129	0.240334081678412	-1.05159454214367	0.29298561291162	0.952129642845705
ENSG00000047849	5871.68228674816	0.188964422030448	0.141362646058056	1.33673517934039	0.181309094427232	0.952129642845705
ENSG00000048162	700.254499341356	-0.149173884092871	0.152565907015133	-0.977766835404942	0.328189657278179	0.952129642845705
ENSG00000048471	236.266122155288	0.317612298609465	0.209102077225281	1.51893421062134	0.128779056744512	0.952129642845705
ENSG00000048544	1070.1507303164	-0.177639635669377	0.181433182567902	-0.979091217798018	0.32753491055708	0.952129642845705
ENSG00000048707	1137.66313694604	0.124588918028124	0.168556541088537	0.739152080503844	0.459814655092909	0.952129642845705
ENSG00000049089	372.650870459553	0.35287027963069	0.206546471970874	1.70843043826209	0.0875565034093104	0.952129642845705
ENSG00000049130	1244.96023552956	-0.221405874103084	0.146057857441492	-1.51587787183429	0.129550236591643	0.952129642845705
ENSG00000049167	422.509394574101	-0.173134083652304	0.188783214388861	-0.917105285090009	0.359087471867715	0.952129642845705
ENSG00000049239	1453.54887654868	0.25605458536833	0.2278983234323	1.12354747289045	0.261205050377555	0.952129642845705
ENSG00000049245	1621.24099590402	-0.22631473029657	0.185098117285678	-1.22267440433918	0.221452698163865	0.952129642845705
ENSG00000049323	642.910308189182	0.172444559696407	0.163336030418625	1.05576558493823	0.291075325010438	0.952129642845705
ENSG00000049541	903.09345108399	-0.128806101623797	0.155573965980046	-0.82794123561983	0.407703780568759	0.952129642845705
ENSG00000049618	1256.24375199821	0.224971391174032	0.16608071294427	1.35459071186383	0.175547994351257	0.952129642845705
ENSG00000049860	1593.24560858983	-0.207794868429518	0.169056420718429	-1.22914508391024	0.2190174143362	0.952129642845705
ENSG00000050130	683.090344721351	-0.402372131944078	0.232744845926464	-1.72881221211321	0.0838427097816808	0.952129642845705
ENSG00000050165	162.955512160256	0.420200703258409	0.209264558182137	2.00798791208915	0.0446445762017264	0.952129642845705
ENSG00000050748	1066.98410376886	-0.186815007442625	0.159092879961362	-1.17425121405808	0.240294417948203	0.952129642845705
ENSG00000050820	2107.89512112882	0.304394923447453	0.16914680440482	1.79959015198977	0.071925377231515	0.952129642845705
ENSG00000051128	340.998710136335	0.33003825006451	0.19808059697767	1.66618162051337	0.0956772455659871	0.952129642845705
ENSG00000051180	286.96395205194	-0.222754449359523	0.178821078964146	-1.24568339845542	0.212880650863594	0.952129642845705
ENSG00000051596	765.161253881909	0.1895792318282	0.193305743103197	0.980722190581748	0.326729757828708	0.952129642845705
ENSG00000051620	1543.32007899948	-0.149736904651566	0.169250197087151	-0.884707416762788	0.376314454463897	0.952129642845705
ENSG00000052723	2267.46301523844	-0.164636503088491	0.144632013186567	-1.13831301564004	0.254989801015168	0.952129642845705
ENSG00000052749	1992.16868331744	0.316081027019793	0.236756816349839	1.33504509772062	0.181861586791018	0.952129642845705
ENSG00000052802	5911.27104503524	-0.401987728253206	0.192355306958334	-2.08981875576888	0.0366340838740137	0.952129642845705
ENSG00000053254	1354.21551391838	0.168209403765336	0.143187836299201	1.17474645970521	0.240096165979943	0.952129642845705
ENSG00000053371	629.519607984942	-0.187962127589616	0.19088767714279	-0.984673973737	0.324784240786036	0.952129642845705
ENSG00000053747	291.030976991873	0.241274764174925	0.188709664540663	1.27855011963595	0.201055524657854	0.952129642845705
ENSG00000053770	662.3356111911	-0.198096170132679	0.200824197780229	-0.986415841926902	0.32392909432849	0.952129642845705
ENSG00000054116	964.129680299115	-0.168284668251038	0.142635890309638	-1.17981994493616	0.238071835141453	0.952129642845705
ENSG00000054148	1813.76256899236	-0.211936522662254	0.151147177300064	-1.402186441375	0.160859579401082	0.952129642845705
ENSG00000054277	549.957517050682	-0.142816571551634	0.172568108751118	-0.82759539167001	0.407899678960728	0.952129642845705
ENSG00000054611	432.871272972045	0.194213469242053	0.172646668026231	1.12491872251219	0.26062347745124	0.952129642845705
ENSG00000054793	1609.98528316039	0.228146394904226	0.171175779379677	1.33281937275825	0.182591086647652	0.952129642845705
ENSG00000055211	446.67084889844	-0.208493189410237	0.196882368216944	-1.0589733925818	0.289611897481664	0.952129642845705
ENSG00000055332	603.957321110098	0.136352439034463	0.172253131779362	0.791581770537072	0.42860457968982	0.952129642845705
ENSG00000055483	1104.03979958005	0.277544520412626	0.169560858469876	1.63684309525912	0.101663258512506	0.952129642845705
ENSG00000057252	2381.28916286402	-0.123655417592054	0.149966462159154	-0.824553808976453	0.409624954731987	0.952129642845705
ENSG00000057593	286.911260544027	0.371717161938389	0.18911221880074	1.96559040074535	0.0493459438388504	0.952129642845705
ENSG00000057608	7306.97318823749	-0.139704912379025	0.162203818406248	-0.861292377403392	0.389077032865627	0.952129642845705
ENSG00000057663	1284.22951731262	-0.199922810949506	0.140760831065158	-1.42030143923321	0.155519942354278	0.952129642845705
ENSG00000057704	281.458158725857	0.191341587802424	0.182548430066911	1.04816890362897	0.294560794820508	0.952129642845705
ENSG00000058262	11471.9569402721	0.165414632229904	0.12265933099884	1.3485694963677	0.177475283936623	0.952129642845705
ENSG00000058668	499.798484998542	0.231479791831107	0.221195199782978	1.04649554808702	0.295332299285351	0.952129642845705
ENSG00000058729	712.834931688012	-0.172462193216041	0.163155440922062	-1.057042242915	0.290492308778923	0.952129642845705
ENSG00000058804	3451.41955718563	-0.131121381185487	0.153554558580561	-0.853907447604012	0.393156272681403	0.952129642845705
ENSG00000059122	528.639269429302	0.434158399039287	0.247638299223728	1.75319569065142	0.0795684224777059	0.952129642845705
ENSG00000059145	1081.63560553157	0.180702307044858	0.238060739779239	0.759059671966191	0.447816861887225	0.952129642845705
ENSG00000059378	430.445968125712	0.186860883676998	0.161663635696172	1.15586218800733	0.247737531134539	0.952129642845705
ENSG00000059588	705.405693324425	0.142875105124709	0.192621224418657	0.741741236231445	0.458244130431303	0.952129642845705
ENSG00000059769	258.897233516735	-0.18768193053699	0.214247676600444	-0.876004508030222	0.38102758306467	0.952129642845705
ENSG00000060069	414.222473028544	0.281199044764213	0.24034815225789	1.16996549431547	0.242014855144395	0.952129642845705
ENSG00000060138	2223.06316653672	0.102600601704379	0.123862841839759	0.828340446419866	0.407477723017769	0.952129642845705
ENSG00000060237	7474.38645755459	0.164915907303116	0.159852930301814	1.03167271936613	0.302225461465934	0.952129642845705
ENSG00000060491	1525.7185597539	0.280737013596278	0.217386436601895	1.29141917952498	0.196558363525489	0.952129642845705
ENSG00000060642	141.885093852507	-0.202789132102525	0.249885078108497	-0.811529578466772	0.417061613895411	0.952129642845705
ENSG00000060656	261.802339477525	0.269941150243974	0.229650731562611	1.17544215255581	0.239817867669588	0.952129642845705
ENSG00000060762	1411.94406847409	-0.452665440595517	0.26936489410513	-1.68049159523678	0.092861708216438	0.952129642845705
ENSG00000061273	616.015254528144	0.341381965654155	0.230279806708583	1.48246592062747	0.13821636499058	0.952129642845705
ENSG00000061676	3640.34941770268	-0.141232263501672	0.142362307106605	-0.992062199412886	0.321167184676364	0.952129642845705
ENSG00000061794	2543.83516701741	-0.237934814152351	0.157283698049925	-1.51277479549614	0.130336873129534	0.952129642845705
ENSG00000061936	899.922076148596	0.28531668808143	0.193537822804501	1.47421668770986	0.14042325815661	0.952129642845705
ENSG00000062194	1729.53789203143	-0.158636329802112	0.128987752639946	-1.22985575417324	0.218751125498676	0.952129642845705
