baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000003056	3437.99307445218	0.0391724044294988	0.140447494726485	0.278911378987466	0.780312835767541	0.999898296590047
ENSG00000003096	204.788624637414	-0.148564425331523	0.216959998133447	-0.684754916158067	0.493498588904553	0.999898296590047
ENSG00000003137	417.503739861978	0.0126207650923099	0.233520868573069	0.0540455556260525	0.956898869114151	0.999898296590047
ENSG00000003147	220.906001020887	0.272378252964633	0.205870118942499	1.32305870499211	0.185815856064629	0.999898296590047
ENSG00000003249	217.204190129515	0.0119061322003925	0.201985496180801	0.0589454808662852	0.952995532512419	0.999898296590047
ENSG00000003393	1527.7457207545	0.0436840247285838	0.129968741095593	0.336111778573387	0.736786576597151	0.999898296590047
ENSG00000003400	393.18220158762	0.160129677599234	0.205904691807109	0.777688338200876	0.436752768792004	0.999898296590047
ENSG00000003402	1230.51736022215	-0.127648406296175	0.149177620339811	-0.855680671171756	0.392174434447082	0.999898296590047
ENSG00000003436	3945.97158725955	0.0360362702416266	0.179252672407235	0.201036167314469	0.840670293912888	0.999898296590047
ENSG00000003509	196.088731450103	0.145318956629473	0.242205383951269	0.599982354887334	0.548517995133719	0.999898296590047
ENSG00000003756	1388.97858402138	-0.0071696885038599	0.13896077398392	-0.0515950530376981	0.95885136119573	0.999898296590047
ENSG00000003989	11136.4387259717	-0.066975319895423	0.148970354152426	-0.449588243758179	0.653007366529628	0.999898296590047
ENSG00000004059	1420.67856707191	0.00302771914486163	0.146171421624676	0.0207134822334553	0.983474214060765	0.999898296590047
ENSG00000004142	2308.52928567445	-0.0243605894805735	0.125291518099238	-0.194431273961247	0.845838204060691	0.999898296590047
ENSG00000004399	3213.07090233683	-0.101735021556523	0.183944099502058	-0.553075754166199	0.580211538297883	0.999898296590047
ENSG00000004455	2205.52513805914	-0.0379957375293374	0.137766406116363	-0.27579827768204	0.782703006639282	0.999898296590047
ENSG00000004478	3985.14674014658	-0.065015793879223	0.156911814585511	-0.41434607107798	0.678620677967855	0.999898296590047
ENSG00000004487	4339.39639633783	0.021998051295687	0.133117587648598	0.165252779022387	0.868745024610605	0.999898296590047
ENSG00000004534	1442.70184192865	0.000145958743337591	0.168015233863983	0.000868723269794405	0.999306859202604	0.999898296590047
ENSG00000004700	1379.6273113047	0.0876942451694749	0.136330103470048	0.643249311321336	0.520062341075444	0.999898296590047
ENSG00000004766	602.37454906411	0.0702777408345129	0.150949195751216	0.465572144884692	0.641521785214176	0.999898296590047
ENSG00000004779	1098.21934065699	-0.117105078741504	0.168268509701857	-0.695941735913595	0.486465318600962	0.999898296590047
ENSG00000004864	3177.17881438356	0.0166075220473128	0.124628844231246	0.133255845785571	0.893991046057082	0.999898296590047
ENSG00000004866	710.89031931084	0.0285036790584815	0.173068941889027	0.164695518140732	0.869183644814491	0.999898296590047
ENSG00000004897	3062.33880417909	0.0689870438448419	0.181902650347123	0.37925254916954	0.704500332453934	0.999898296590047
ENSG00000004961	288.492877051587	-0.0341573321669213	0.190352429042648	-0.179442586252831	0.857590195019474	0.999898296590047
ENSG00000004975	1201.6222706931	0.0263313098693825	0.168373823017235	0.156386007026088	0.875728766245587	0.999898296590047
ENSG00000005007	3559.04516919442	-0.0277333422282565	0.194104099545879	-0.142878704226962	0.886385977562355	0.999898296590047
ENSG00000005020	434.112347129916	0.00538749226165678	0.200349504302584	0.0268904696341058	0.978547094900525	0.999898296590047
ENSG00000005022	5099.87384423083	-0.00221230919052081	0.147818307400318	-0.0149664086230503	0.988058979415606	0.999898296590047
ENSG00000005075	833.434898636868	0.158906565717782	0.272873191015223	0.582345832973078	0.560333759275941	0.999898296590047
ENSG00000005100	838.679848890454	-0.0885763601956045	0.159774770864679	-0.554382645747145	0.579317000335215	0.999898296590047
ENSG00000005108	334.280034471869	0.0445340404507826	0.17732148871654	0.251148582008429	0.801699236259892	0.999898296590047
ENSG00000005156	3103.59649867493	-0.00338643932863965	0.166441098938449	-0.0203461726114412	0.983767222981258	0.999898296590047
ENSG00000005175	1335.19228392951	-0.0114971071715823	0.185840854269133	-0.061865337505026	0.950670071264783	0.999898296590047
ENSG00000005189	179.451570667921	-0.0613701400038867	0.213262776258246	-0.287767706491694	0.773524558663594	0.999898296590047
ENSG00000005194	958.703826928664	0.0700810288381196	0.149014198358142	0.470297660291983	0.638142368854191	0.999898296590047
ENSG00000005206	444.347855189745	0.124184319046601	0.244364801555727	0.508192334804327	0.611318465921358	0.999898296590047
ENSG00000005339	1323.15252328566	-0.1432578591865	0.178275025600815	-0.803577835446658	0.4216408279909	0.999898296590047
ENSG00000005421	445.40239485228	0.089840501885474	0.218414931200349	0.411329488289721	0.680830949736735	0.999898296590047
ENSG00000005436	299.554050002729	0.074755013911341	0.179851914137718	0.415647585791602	0.677667900437873	0.999898296590047
ENSG00000005471	382.315945578469	-0.0874052768958282	0.171160739964037	-0.510661948027293	0.609587790063569	0.999898296590047
ENSG00000005483	1515.35207633016	-0.0289045799836296	0.156383214853036	-0.184831728972916	0.8533610204893	0.999898296590047
ENSG00000005486	473.950593284921	-0.0794393989688055	0.164482620533545	-0.482965304851793	0.629120371324425	0.999898296590047
ENSG00000005700	3982.59251971005	0.0724688994208128	0.126102109841322	0.574684273815898	0.565504845123296	0.999898296590047
ENSG00000005801	486.037432575779	0.0657532699174245	0.169469621267098	0.387994434788947	0.698020152035668	0.999898296590047
ENSG00000005810	1634.01863040196	-0.06801430326351	0.157431925968461	-0.432023573650085	0.665724279915049	0.999898296590047
ENSG00000005812	989.063690170005	0.0238050972099265	0.16665118113632	0.142843855336699	0.886413500651788	0.999898296590047
ENSG00000005844	260.608653737649	0.00654239617290059	0.247688996682948	0.0264137537820267	0.978927324046159	0.999898296590047
ENSG00000005884	98.6081742842761	-0.404601716388787	0.329336809747904	-1.22853475352025	0.219246291467687	0.999898296590047
ENSG00000005889	1923.64754672932	-0.0111352128545632	0.131556862616297	-0.0846418243268732	0.932546147350976	0.999898296590047
ENSG00000005893	3424.83752096584	0.0251813274688483	0.148358508413837	0.169732951200928	0.865220158745972	0.999898296590047
ENSG00000006007	617.595796327339	0.130345253185137	0.147363364694833	0.884515995241167	0.376417731766377	0.999898296590047
ENSG00000006015	525.127720448774	-0.0485389023849447	0.186611174470352	-0.260107158763188	0.794781116042466	0.999898296590047
ENSG00000006016	1780.65070675841	-0.0141077333183131	0.17330461493085	-0.081404256452964	0.935120464187533	0.999898296590047
ENSG00000006042	554.395255017914	-0.0464476160958408	0.154033495720707	-0.301542309862651	0.763000991832218	0.999898296590047
ENSG00000006118	3143.29341328383	0.0262877137194907	0.230009204001683	0.114289833894205	0.909008041070807	0.999898296590047
ENSG00000006125	5146.7179526021	-0.167068659573775	0.168521841866599	-0.991376890516219	0.321501580201636	0.999898296590047
ENSG00000006194	637.599530608777	-0.00811463930134543	0.165056259107762	-0.0491628693465513	0.9607895014351	0.999898296590047
ENSG00000006210	839.967939900524	0.00802954899820214	0.166247396459294	0.048298795465156	0.961478114514784	0.999898296590047
ENSG00000006282	999.584720850716	0.107498251912142	0.170502141189959	0.630480363248791	0.528380346475291	0.999898296590047
ENSG00000006327	903.026578645764	0.0653927353672982	0.142920664835689	0.457545698114951	0.647278863773519	0.999898296590047
ENSG00000006432	478.181036137258	0.0683401559407125	0.214502849686937	0.318597892943865	0.750031451435137	0.999898296590047
ENSG00000006451	689.499452203791	-0.157551254742349	0.158283177045147	-0.995375868007825	0.319553490943707	0.999898296590047
ENSG00000006453	1573.39650916564	-0.0305010699910535	0.140186163287768	-0.217575467333692	0.82775990080186	0.999898296590047
ENSG00000006459	822.717193108063	-0.133774607922941	0.168963334170205	-0.791737500801108	0.428513751328009	0.999898296590047
ENSG00000006468	461.748763895822	0.163158057354701	0.174711776845437	0.933869830074726	0.350371043210993	0.999898296590047
ENSG00000006530	955.232746724087	0.102883956402468	0.173289230944062	0.593712349243904	0.552704521944342	0.999898296590047
ENSG00000006534	139.69305217346	0.0876000356538905	0.25950442075277	0.337566641060605	0.735689784517201	0.999898296590047
ENSG00000006576	533.427224078276	0.00814830796590044	0.171218635517502	0.0475900765198397	0.962042940859803	0.999898296590047
ENSG00000006607	697.554257024951	-0.0298162285947067	0.17846847587078	-0.167067200239302	0.867317173675906	0.999898296590047
ENSG00000006611	541.307698787083	0.0661391276792822	0.201840537736366	0.327680100444787	0.743153550948024	0.999898296590047
ENSG00000006625	785.430023865426	-0.012769239318056	0.159125726703171	-0.080246227826349	0.936041424193305	0.999898296590047
ENSG00000006634	1289.72368823295	0.0559778487461537	0.22417721366591	0.249703561886433	0.802816603459916	0.999898296590047
ENSG00000006652	1904.35382720001	0.0508823326343217	0.17223604296491	0.295422094925208	0.767671456790493	0.999898296590047
ENSG00000006695	375.67261667889	0.0423294044465738	0.165242213890245	0.256165803217144	0.797822812889832	0.999898296590047
ENSG00000006704	331.127982200338	-0.0555936970573518	0.190669171551432	-0.29157150369406	0.770614265887118	0.999898296590047
ENSG00000006712	1498.99800180689	0.0598283977993573	0.191036312995513	0.313178143260975	0.754145322935428	0.999898296590047
ENSG00000006715	1387.90810352972	-0.0288489374227629	0.15780906292329	-0.18280912951613	0.854947785011725	0.999898296590047
ENSG00000006744	1996.11649645916	0.0502333387270094	0.15043996135842	0.333909542872918	0.738447818519101	0.999898296590047
ENSG00000006756	151.252744624207	-0.0381735935650101	0.242636401792117	-0.1573283863553	0.874986049753773	0.999898296590047
ENSG00000006831	2580.04505444002	-0.0620975863869629	0.130917012148413	-0.474327861352095	0.635266126468383	0.999898296590047
ENSG00000007047	423.900121804014	-0.221402347304039	0.200347539702005	-1.10509142080482	0.269119977659187	0.999898296590047
ENSG00000007062	1772.42399593126	-0.0182237527396345	0.138004022185973	-0.132052330439155	0.894942900420179	0.999898296590047
ENSG00000007080	424.732409094889	0.0506488497340867	0.165182152410135	0.306624226619406	0.759129411189314	0.999898296590047
ENSG00000007168	2251.07442558994	-0.0455408294453497	0.125982297838287	-0.36148594069785	0.717736213164753	0.999898296590047
ENSG00000007202	5817.9099665346	-0.0360187308946587	0.178075420701571	-0.202266717960032	0.839708217419775	0.999898296590047
ENSG00000007255	290.672854518379	0.0155869214547459	0.200132132917399	0.0778831526328612	0.937921000950627	0.999898296590047
ENSG00000007341	326.338175688715	0.120009117690249	0.216114948719916	0.555302251885316	0.578687938839624	0.999898296590047
ENSG00000007376	556.107075455263	-0.0990590997670427	0.19663740963415	-0.503765280224883	0.614426328590919	0.999898296590047
ENSG00000007384	356.598062278865	0.0389554533203631	0.205059542669921	0.189971423973518	0.849331523106813	0.999898296590047
ENSG00000007392	676.422443223373	0.0899046967722435	0.17686177767383	0.508333105969605	0.611219756659456	0.999898296590047
ENSG00000007520	494.0055436336	-0.104883091751214	0.212241632540081	-0.494168323603557	0.621187308659582	0.999898296590047
ENSG00000007541	217.94755643728	0.0157147998639037	0.31247248495119	0.0502917876636675	0.95988986798513	0.999898296590047
ENSG00000007545	262.920903283191	-0.0499678462709636	0.254206398778664	-0.196564077501724	0.844168684119215	0.999898296590047
ENSG00000007866	431.766409459165	-0.105774683534429	0.194807671253509	-0.542969806341874	0.587150591438473	0.999898296590047
ENSG00000007923	1704.89630725372	-0.117032049845882	0.174006444015622	-0.672573079163518	0.501218933290763	0.999898296590047
ENSG00000007968	453.256191498636	-0.0324010212596763	0.204646112108085	-0.15832707949303	0.874199070905059	0.999898296590047
ENSG00000008018	4344.43260248012	0.0443798318388231	0.161895719183714	0.274126036578289	0.783987765637582	0.999898296590047
ENSG00000008083	640.03337916438	-0.028780366380059	0.172164310962588	-0.16716801652529	0.867237849384126	0.999898296590047
ENSG00000008130	1298.32853999225	0.00213489920924815	0.170127495139554	0.0125488193868775	0.989987753531791	0.999898296590047
ENSG00000008282	621.399544729193	-0.0796099917739417	0.295451335382262	-0.269452130486871	0.787581774648696	0.999898296590047
ENSG00000008294	3513.34834902789	0.0223008721137317	0.129551524149925	0.172139017738794	0.863328238852864	0.999898296590047
ENSG00000008311	464.012878146964	-0.109390774017962	0.162807619476361	-0.671902054521753	0.501646052359636	0.999898296590047
ENSG00000008323	379.050693613597	-0.059091653125474	0.214142472616028	-0.275945506762825	0.782589920961427	0.999898296590047
ENSG00000008324	426.958739536469	0.0734686195389786	0.213349015918332	0.344358839541597	0.730576439333626	0.999898296590047
ENSG00000008394	3087.54046762118	0.0110444194832175	0.298843753417229	0.0369571702835557	0.970519155554763	0.999898296590047
ENSG00000008405	1057.02711531913	-0.0711052914878458	0.132102059254251	-0.538260280644018	0.590397368667563	0.999898296590047
ENSG00000008513	382.735515442391	-0.167370145932391	0.225538684369641	-0.74209063691302	0.458032422346991	0.999898296590047
ENSG00000008517	912.503579602923	0.0309849389694156	0.153315377027661	0.202099356047145	0.839839051278802	0.999898296590047
ENSG00000008710	990.815944168202	-0.0115203627409745	0.307917972354645	-0.0374137392919238	0.97015511797018	0.999898296590047
ENSG00000008838	1184.95697198149	-0.101825986878286	0.220242390740358	-0.462336004145215	0.643840384166389	0.999898296590047
ENSG00000008853	401.102280738973	-0.104664368166668	0.205622351094365	-0.509012603005569	0.610743390182227	0.999898296590047
ENSG00000008869	686.351355434053	-0.0147498381615216	0.153502479775457	-0.09608859858875	0.923450206413768	0.999898296590047
ENSG00000008952	1776.20338629468	0.0333635543903517	0.1540429510401	0.216586050611733	0.828530957708948	0.999898296590047
ENSG00000008988	9293.76322031244	0.00117384413691204	0.302032933585474	0.00388647728900678	0.996899047581688	0.999898296590047
ENSG00000009307	19414.6210107837	0.0131387869581898	0.119331417074107	0.110103334732297	0.912327423505481	0.999898296590047
ENSG00000009335	3013.40989895034	-0.00111873349977369	0.146462471529376	-0.00763836283856034	0.993905527484607	0.999898296590047
ENSG00000009413	1341.9983198184	-0.0537945479355908	0.169764490522851	-0.316877503475027	0.751336552672926	0.999898296590047
ENSG00000009780	152.970196385435	0.0128113259997114	0.217092059275427	0.0590133330646494	0.952941488370907	0.999898296590047
ENSG00000009830	310.86703140154	-0.115040318995807	0.191364188481207	-0.601159077405458	0.547734037998896	0.999898296590047
ENSG00000009844	2198.515630615	0.0206985563485123	0.199096934104718	0.103962205352824	0.917199341753491	0.999898296590047
ENSG00000009954	3949.69419335742	-0.0351515607189866	0.151797276657302	-0.231569113050328	0.816872699660979	0.999898296590047
ENSG00000010017	794.612708864582	-0.0619400334745736	0.209760661810506	-0.295289082995595	0.767773055415865	0.999898296590047
ENSG00000010072	525.811780506036	0.128782014284497	0.170643445602237	0.754684798059478	0.450438130004022	0.999898296590047
ENSG00000010165	565.938055748536	-0.0905810189896098	0.234976041216072	-0.385490446263482	0.699874083385417	0.999898296590047
ENSG00000010244	3172.15429316678	0.0598867989065394	0.1602059795403	0.373811258970361	0.708544742341269	0.999898296590047
ENSG00000010256	4463.72259541053	-0.0153008618031401	0.146776810020538	-0.104245771528889	0.916974311389305	0.999898296590047
ENSG00000010270	621.992340679122	0.0292977197715899	0.196006555008114	0.149473163131595	0.88118028417499	0.999898296590047
ENSG00000010278	191.593549875082	0.314452063153435	0.21320229197805	1.47490001273442	0.14023942692259	0.999898296590047
ENSG00000010292	6116.72840320046	-0.0247039771195947	0.194620178210699	-0.126934305305433	0.898992394533884	0.999898296590047
ENSG00000010295	346.877825608767	0.059418698349302	0.180373486093543	0.329420357926038	0.741837982320873	0.999898296590047
ENSG00000010322	380.083613815205	-0.0333910328985843	0.212553152912099	-0.157094978084814	0.875169995350268	0.999898296590047
ENSG00000010404	114.667006990489	-0.0989706864823084	0.348309401663439	-0.28414589445375	0.776298577086594	0.999898296590047
ENSG00000010539	185.049926774055	-0.0286521965892571	0.2053717180157	-0.139513837962181	0.88904412176415	0.999898296590047
ENSG00000010803	645.748575836182	0.150098226759627	0.141377094980785	1.06168702065938	0.288377793574464	0.999898296590047
ENSG00000010810	902.729620450442	0.00624145751338128	0.152356394953746	0.0409661669618537	0.967322868061355	0.999898296590047
ENSG00000010818	713.272807199836	0.103861524192483	0.185883746545594	0.558744517057641	0.576336092922621	0.999898296590047
ENSG00000011007	781.670484255683	0.051487383855617	0.161136238544729	0.319527030794658	0.749326897207375	0.999898296590047
ENSG00000011009	1741.73580513485	0.0351473168917153	0.1656395652087	0.212191554882621	0.831957594961611	0.999898296590047
ENSG00000011021	723.610002352957	-0.00976461015713557	0.18370949853831	-0.0531524512059964	0.957610440464028	0.999898296590047
ENSG00000011105	1480.52110063204	-0.0651227812897832	0.281774076089486	-0.231117007616774	0.817223902605613	0.999898296590047
ENSG00000011114	899.662532370486	-0.0773411231422707	0.147186722673334	-0.525462635063364	0.599261621591374	0.999898296590047
ENSG00000011132	283.501698043164	0.0822327648123389	0.204483377051667	0.402148898350603	0.687574447841543	0.999898296590047
ENSG00000011198	334.429189421652	0.0387872501961953	0.170554328928616	0.227418737711603	0.820098151384502	0.999898296590047
ENSG00000011243	934.197427402567	-0.00740216009264554	0.168842198017472	-0.043840699656608	0.965031384621454	0.999898296590047
ENSG00000011258	420.596832397608	-0.0648735466476277	0.196120980812506	-0.330783307216109	0.740808170676649	0.999898296590047
ENSG00000011260	962.69223492641	0.038869663772876	0.147906811209486	0.262798335350652	0.792706018651808	0.999898296590047
ENSG00000011275	1756.99036086524	-0.0812957879799044	0.156570801398004	-0.519227003081182	0.603602450612975	0.999898296590047
ENSG00000011295	770.894725031026	-0.00317985812402175	0.15479332656361	-0.020542604740231	0.983610525569771	0.999898296590047
ENSG00000011304	8219.78752279233	-0.0295502209840663	0.14470301144749	-0.204212895699061	0.83818713438854	0.999898296590047
ENSG00000011347	1474.96983341669	0.0709919655704465	0.152612727910119	0.465177226975832	0.641804545575951	0.999898296590047
ENSG00000011376	1313.87692356789	-0.027115977835378	0.193502981663506	-0.140132093067856	0.8885556241607	0.999898296590047
ENSG00000011405	2719.99866695902	0.0531435428427867	0.160372532968514	0.331375590689339	0.740360800139331	0.999898296590047
ENSG00000011426	5681.10987729476	0.0100327530630423	0.12911528921035	0.0777038344908732	0.938063643848595	0.999898296590047
ENSG00000011451	657.017075653196	-0.0865043499328226	0.191217953614924	-0.452386129531675	0.650990837528114	0.999898296590047
ENSG00000011454	898.264536774036	-0.0274952420385229	0.139771549422017	-0.196715584482114	0.844050113736177	0.999898296590047
ENSG00000011478	307.381736645354	0.180436273830704	0.208504974209322	0.865381147451956	0.386829625004196	0.999898296590047
ENSG00000011485	1682.70917647806	-0.03924013406216	0.136497668386152	-0.287478420152567	0.773746023122745	0.999898296590047
ENSG00000011523	311.766383308338	-0.00654488198925027	0.195518585725021	-0.0334744748944483	0.973296220504782	0.999898296590047
ENSG00000011566	1344.39220683941	0.0151802311382937	0.154583498802772	0.0982008510343116	0.921772806704443	0.999898296590047
ENSG00000012048	1341.75483149523	0.0413409975881928	0.14446495419075	0.28616627347285	0.774750773907147	0.999898296590047
ENSG00000012061	563.077548558369	0.0974723506838329	0.155667243320154	0.626158391482307	0.531211055677864	0.999898296590047
ENSG00000012171	391.308380070838	-0.108212543196685	0.201622713005806	-0.536708099913172	0.591469260134333	0.999898296590047
ENSG00000012174	478.418296624122	-0.25779131524945	0.269692656901048	-0.955870724148175	0.339137551396969	0.999898296590047
ENSG00000012232	1130.2211039795	0.0597324746855656	0.241259591300659	0.247585906796662	0.804454816039346	0.999898296590047
ENSG00000012504	4315.72565216869	-0.00104850513881557	0.132268296363113	-0.00792710851840965	0.993675148742695	0.999898296590047
ENSG00000012660	3004.91662890309	0.0380715009540836	0.171246969881225	0.222319267783188	0.824065353871751	0.999898296590047
ENSG00000012822	380.159452815102	0.165539530078824	0.165359004514211	1.00109171898527	0.316782468188075	0.999898296590047
ENSG00000012963	352.797849189195	-0.087867360507552	0.17091484039055	-0.514100240252808	0.607181909456499	0.999898296590047
ENSG00000012983	411.490063049561	-0.0192447998893902	0.199042957261565	-0.0966866658040071	0.922975229361193	0.999898296590047
ENSG00000013275	4926.40426382571	0.0117138349868114	0.115618397523785	0.101314628447445	0.919300704124376	0.999898296590047
ENSG00000013288	1029.73602236511	0.0857711414194633	0.163693616700885	0.523973647525863	0.600296868958759	0.999898296590047
ENSG00000013306	2301.6599956252	-0.026839295441522	0.131553993715533	-0.204017336786888	0.838339951037592	0.999898296590047
ENSG00000013364	245.486568106165	0.152459146405463	0.214729733179745	0.710004823960932	0.477701144747695	0.999898296590047
ENSG00000013374	1322.96941118186	0.0245687103855936	0.162881241841944	0.150838181903319	0.88010336603355	0.999898296590047
ENSG00000013375	4694.92150993529	0.102909770500344	0.134498572647003	0.765136525057665	0.444190252260169	0.999898296590047
ENSG00000013441	660.618541743415	0.0903331647993285	0.194678759825957	0.464011404634417	0.642639574741679	0.999898296590047
ENSG00000013503	1081.83271255098	-0.0608478549294587	0.132965039027509	-0.457622961452823	0.647223344152112	0.999898296590047
ENSG00000013523	165.071443236168	-0.00417389160328066	0.229981009177148	-0.0181488533258224	0.985520105039497	0.999898296590047
ENSG00000013561	896.099276695744	0.0289024186986245	0.14297551384796	0.202149430491709	0.839799905511509	0.999898296590047
ENSG00000013573	927.454322315648	0.024953791892793	0.225317815939936	0.110749306656892	0.911815145382508	0.999898296590047
ENSG00000013583	153.682136903375	-0.0468018760447407	0.245087482530237	-0.190959879148323	0.848557026467397	0.999898296590047
ENSG00000013810	1885.42195979018	-0.194338666815301	0.189449231774256	-1.02580868233274	0.304981772754134	0.999898296590047
ENSG00000014123	1442.65272319696	0.125465943921949	0.143817941324283	0.872394242099783	0.382993340590187	0.999898296590047
ENSG00000014138	493.494200320462	-0.0445001625795896	0.15794993066188	-0.281735879168255	0.77814604081716	0.999898296590047
ENSG00000014164	296.18197729402	-0.203688557523472	0.208535639164534	-0.976756579064946	0.328689677130781	0.999898296590047
ENSG00000014216	1773.34677423315	0.07841308852579	0.193620304497498	0.404983809571498	0.685489411912383	0.999898296590047
ENSG00000014641	2214.088965229	-0.0215661830199289	0.174941003144482	-0.12327689125069	0.901887839348925	0.999898296590047
ENSG00000014824	1872.02631199709	0.103492973568513	0.154621695083155	0.669330222468811	0.503284851921117	0.999898296590047
ENSG00000014919	978.751869068794	-0.0697635081087737	0.14365617523498	-0.485628327460763	0.627230708308095	0.999898296590047
ENSG00000015133	689.301733733742	-0.144145319590232	0.25148270385681	-0.573181842645948	0.566521577144102	0.999898296590047
ENSG00000015153	291.261148832265	0.0845179367890321	0.237513758966564	0.355844382055064	0.721957109576182	0.999898296590047
ENSG00000015171	1524.70661661524	0.080653964308956	0.193650253390891	0.416492944866707	0.677049328888064	0.999898296590047
ENSG00000015475	947.971787706057	-0.0425348369078232	0.161564805076814	-0.26326796165539	0.792344051776725	0.999898296590047
ENSG00000015479	11436.5325770502	0.0319021634463685	0.124460853656733	0.256322871883521	0.797701537835599	0.999898296590047
ENSG00000015520	363.091634207024	0.0343274858732221	0.239893668784681	0.143094588728113	0.886215478533185	0.999898296590047
ENSG00000015532	523.542992987941	0.0283916392161717	0.213882841158042	0.132743884747597	0.894395934945137	0.999898296590047
ENSG00000015676	1313.19522380077	-0.0507886801690222	0.225065095871105	-0.225662179968185	0.821464175345465	0.999898296590047
ENSG00000016391	645.729853584807	-0.0697823601995476	0.181435523816965	-0.384612443756854	0.700524573278646	0.999898296590047
ENSG00000016864	214.835085303683	0.0440834468264281	0.196620322851255	0.224205952808742	0.822597051705675	0.999898296590047
ENSG00000017260	1447.81068974884	-0.0720753124130814	0.142957458226321	-0.504173152679982	0.614139704757217	0.999898296590047
ENSG00000017797	1679.61028604656	-0.00941606547234671	0.147502876549766	-0.0638364870746765	0.949100425010914	0.999898296590047
ENSG00000018189	590.324910811903	-0.0455643412799563	0.160479197479039	-0.283926776776832	0.776466495671548	0.999898296590047
ENSG00000018408	175.862319706744	-0.127578435794331	0.228204935707519	-0.55905204415843	0.576126201950269	0.999898296590047
ENSG00000018510	4324.69466090953	0.00379065360712561	0.125747944145679	0.0301448555113883	0.975951527445502	0.999898296590047
ENSG00000018610	502.752810450645	0.00497264555255499	0.178543800760217	0.0278511241016607	0.977780890620806	0.999898296590047
ENSG00000018699	616.949675308922	0.0930093658661747	0.151634054665905	0.613380457781084	0.53962480457444	0.999898296590047
ENSG00000018869	126.40662017554	0.126278433436861	0.23839954405515	0.529692428470621	0.596325198411081	0.999898296590047
ENSG00000019144	653.820999058153	-0.0619437560758911	0.24218198165713	-0.255773594930725	0.798125664042511	0.999898296590047
ENSG00000019995	1299.24807241815	0.0927512571808771	0.149317118456033	0.621169616316887	0.534488028383556	0.999898296590047
ENSG00000020129	619.574109353696	0.0459364935498003	0.210180840625565	0.2185569979313	0.826995153575797	0.999898296590047
ENSG00000020256	614.251907818671	-0.0857254127870529	0.160908668850223	-0.532758200037361	0.59420097247346	0.999898296590047
ENSG00000020426	373.500920015742	0.0643225131335229	0.249506338775554	0.257799114239678	0.796561948123324	0.999898296590047
ENSG00000020577	145.196907009304	-0.0505666889521909	0.242091410736524	-0.20887436195423	0.834546318903284	0.999898296590047
ENSG00000020922	383.242500899447	-0.114474881544146	0.160592463126578	-0.712828480960012	0.475951899322077	0.999898296590047
ENSG00000021300	347.568935870371	0.186524723002491	0.183409132186051	1.01698710843514	0.309159562165914	0.999898296590047
